"Time","value"
2024-07-11 13:57:23,32.2
2024-07-11 13:57:25,32.2
2024-07-11 13:57:27,32.2
2024-07-11 13:57:29,32.2
2024-07-11 13:57:31,32.2
2024-07-11 13:57:33,32.2
2024-07-11 13:57:35,32.2
2024-07-11 13:57:37,32.2
2024-07-11 13:57:40,32.2
2024-07-11 13:57:42,32.2
2024-07-11 13:57:44,32.2
2024-07-11 13:57:46,32.2
2024-07-11 13:57:48,32.2
2024-07-11 13:57:50,32.2
2024-07-11 13:57:52,32.2
2024-07-11 13:57:54,32.2
2024-07-11 13:57:56,32.2
2024-07-11 13:57:58,32.2
2024-07-11 13:58:01,32.2
2024-07-11 13:58:03,32.2
2024-07-11 13:58:05,32.2
2024-07-11 13:58:07,32.2
2024-07-11 13:58:09,32.2
2024-07-11 13:58:11,32.2
2024-07-11 13:58:13,32.2
2024-07-11 13:58:15,32.2
2024-07-11 13:58:17,32.2
2024-07-11 13:58:20,32.2
2024-07-11 13:58:22,32.2
2024-07-11 13:58:24,32.2
2024-07-11 13:58:26,32.2
2024-07-11 13:58:28,32.2
2024-07-11 13:58:30,32.2
2024-07-11 13:58:32,32.2
2024-07-11 13:58:34,32.2
2024-07-11 13:58:36,32.2
2024-07-11 13:58:38,32.2
2024-07-11 13:58:41,32.2
2024-07-11 13:58:43,32.2
2024-07-11 13:58:45,32.2
2024-07-11 13:58:47,32.2
2024-07-11 13:58:49,32.2
2024-07-11 13:58:51,32.2
2024-07-11 13:58:53,32.2
2024-07-11 13:58:55,32.2
2024-07-11 13:58:57,32.2
2024-07-11 13:58:59,32.2
2024-07-11 13:59:02,32.2
2024-07-11 13:59:04,32.2
2024-07-11 13:59:06,32.2
2024-07-11 13:59:08,32.2
2024-07-11 13:59:10,32.2
2024-07-11 13:59:12,32.2
2024-07-11 13:59:14,32.2
2024-07-11 13:59:17,32.2
2024-07-11 13:59:19,32.2
2024-07-11 13:59:21,32.2
2024-07-11 13:59:23,32.2
2024-07-11 13:59:25,32.2
2024-07-11 13:59:27,32.2
2024-07-11 13:59:29,32.3
2024-07-11 13:59:31,32.2
2024-07-11 13:59:33,32.2
2024-07-11 13:59:36,32.3
2024-07-11 13:59:38,32.2
2024-07-11 13:59:40,32.2
2024-07-11 13:59:42,32.2
2024-07-11 13:59:44,32.2
2024-07-11 13:59:46,32.2
2024-07-11 13:59:48,32.2
2024-07-11 13:59:50,32.2
2024-07-11 13:59:52,32.2
2024-07-11 13:59:54,32.2
2024-07-11 13:59:57,32.2
2024-07-11 13:59:59,32.2
2024-07-11 14:00:01,32.2
2024-07-11 14:00:03,32.2
2024-07-11 14:00:05,32.3
2024-07-11 14:00:07,32.2
2024-07-11 14:00:09,32.3
2024-07-11 14:00:11,32.3
2024-07-11 14:00:13,32.3
2024-07-11 14:00:15,32.3
2024-07-11 14:00:18,32.3
2024-07-11 14:00:20,32.3
2024-07-11 14:00:22,32.3
2024-07-11 14:00:24,32.3
2024-07-11 14:00:26,32.3
2024-07-11 14:00:28,32.3
2024-07-11 14:00:30,32.3
2024-07-11 14:00:32,32.3
2024-07-11 14:00:34,32.3
2024-07-11 14:00:37,32.3
2024-07-11 14:00:39,32.3
2024-07-11 14:00:41,32.3
2024-07-11 14:00:43,32.3
2024-07-11 14:00:45,32.3
2024-07-11 14:00:47,32.3
2024-07-11 14:00:49,32.3
2024-07-11 14:00:51,32.3
2024-07-11 14:00:53,32.3
2024-07-11 14:00:55,32.3
2024-07-11 14:00:58,32.3
2024-07-11 14:01:00,32.3
2024-07-11 14:01:02,32.3
2024-07-11 14:01:04,32.3
2024-07-11 14:01:06,32.3
2024-07-11 14:01:08,32.3
2024-07-11 14:01:10,32.3
2024-07-11 14:01:12,32.3
2024-07-11 14:01:14,32.3
2024-07-11 14:01:17,32.3
2024-07-11 14:01:19,32.3
2024-07-11 14:01:21,32.3
2024-07-11 14:01:23,32.3
2024-07-11 14:01:25,32.3
2024-07-11 14:01:27,32.3
2024-07-11 14:01:29,32.3
2024-07-11 14:01:31,32.3
2024-07-11 14:01:33,32.3
2024-07-11 14:01:35,32.3
2024-07-11 14:01:38,32.3
2024-07-11 14:01:40,32.3
2024-07-11 14:01:42,32.3
2024-07-11 14:01:44,32.3
2024-07-11 14:01:46,32.3
2024-07-11 14:01:48,32.3
2024-07-11 14:01:50,32.3
2024-07-11 14:01:52,32.3
2024-07-11 14:01:54,32.3
2024-07-11 14:01:56,32.3
2024-07-11 14:01:59,32.3
2024-07-11 14:02:01,32.3
2024-07-11 14:02:03,32.3
2024-07-11 14:02:05,32.3
2024-07-11 14:02:07,32.3
2024-07-11 14:02:09,32.3
2024-07-11 14:02:11,32.3
2024-07-11 14:02:13,32.3
2024-07-11 14:02:15,32.3
2024-07-11 14:02:18,32.3
2024-07-11 14:02:20,32.3
2024-07-11 14:02:22,32.3
2024-07-11 14:02:24,32.3
2024-07-11 14:02:26,32.3
2024-07-11 14:02:28,32.3
2024-07-11 14:02:30,32.3
2024-07-11 14:02:32,32.3
2024-07-11 14:02:34,32.3
2024-07-11 14:02:36,32.3
2024-07-11 14:02:39,32.3
2024-07-11 14:02:41,32.3
2024-07-11 14:02:43,32.3
2024-07-11 14:02:45,32.4
2024-07-11 14:02:47,32.3
2024-07-11 14:02:49,32.3
2024-07-11 14:02:51,32.3
2024-07-11 14:02:53,32.3
2024-07-11 14:02:55,32.4
2024-07-11 14:02:57,32.4
2024-07-11 14:03:00,32.4
2024-07-11 14:03:02,32.4
2024-07-11 14:03:04,32.4
2024-07-11 14:03:06,32.4
2024-07-11 14:03:08,32.4
2024-07-11 14:03:10,32.4
2024-07-11 14:03:12,32.4
2024-07-11 14:03:14,32.4
2024-07-11 14:03:16,32.4
2024-07-11 14:03:19,32.4
2024-07-11 14:03:21,32.4
2024-07-11 14:03:23,32.4
2024-07-11 14:03:25,32.4
2024-07-11 14:03:27,32.4
2024-07-11 14:03:29,32.4
2024-07-11 14:03:31,32.4
2024-07-11 14:03:33,32.4
2024-07-11 14:03:35,32.4
2024-07-11 14:03:37,32.4
2024-07-11 14:03:40,32.4
2024-07-11 14:03:42,32.4
2024-07-11 14:03:44,32.4
2024-07-11 14:03:46,32.4
2024-07-11 14:03:48,32.4
2024-07-11 14:03:50,32.4
2024-07-11 14:03:52,32.4
2024-07-11 14:03:54,32.4
2024-07-11 14:03:56,32.4
2024-07-11 14:03:59,32.4
2024-07-11 14:04:01,32.4
2024-07-11 14:04:03,32.4
2024-07-11 14:04:05,32.4
2024-07-11 14:04:07,32.4
2024-07-11 14:04:09,32.4
2024-07-11 14:04:11,32.4
2024-07-11 14:04:13,32.4
2024-07-11 14:04:15,32.4
2024-07-11 14:04:17,32.4
2024-07-11 14:04:20,32.4
2024-07-11 14:04:22,32.4
2024-07-11 14:04:24,32.4
2024-07-11 14:04:26,32.4
2024-07-11 14:04:28,32.4
2024-07-11 14:04:30,32.4
2024-07-11 14:04:32,32.4
2024-07-11 14:04:34,32.4
2024-07-11 14:04:36,32.4
2024-07-11 14:04:38,32.4
2024-07-11 14:04:41,32.4
2024-07-11 14:04:43,32.4
2024-07-11 14:04:45,32.4
2024-07-11 14:04:47,32.4
2024-07-11 14:04:49,32.4
2024-07-11 14:04:51,32.4
2024-07-11 14:04:53,32.4
2024-07-11 14:04:55,32.4
2024-07-11 14:04:57,32.4
2024-07-11 14:05:00,32.4
2024-07-11 14:05:02,32.4
2024-07-11 14:05:04,32.4
2024-07-11 14:05:06,32.4
2024-07-11 14:05:08,32.4
2024-07-11 14:05:10,32.4
2024-07-11 14:05:12,32.4
2024-07-11 14:05:14,32.4
2024-07-11 14:05:16,32.4
2024-07-11 14:05:18,32.4
2024-07-11 14:05:21,32.4
2024-07-11 14:05:23,32.4
2024-07-11 14:05:25,32.4
2024-07-11 14:05:27,32.4
2024-07-11 14:05:29,32.4
2024-07-11 14:05:31,32.4
2024-07-11 14:05:33,32.4
2024-07-11 14:05:35,32.4
2024-07-11 14:05:37,32.4
2024-07-11 14:05:39,32.4
2024-07-11 14:05:42,32.4
2024-07-11 14:05:44,32.4
2024-07-11 14:05:46,32.4
2024-07-11 14:05:48,32.4
2024-07-11 14:05:50,32.4
2024-07-11 14:05:52,32.5
2024-07-11 14:05:54,32.4
2024-07-11 14:05:56,32.4
2024-07-11 14:05:58,32.4
2024-07-11 14:06:01,32.4
2024-07-11 14:06:03,32.4
2024-07-11 14:06:05,32.4
2024-07-11 14:06:07,32.4
2024-07-11 14:06:09,32.5
2024-07-11 14:06:11,32.5
2024-07-11 14:06:13,32.4
2024-07-11 14:06:15,32.4
2024-07-11 14:06:17,32.5
2024-07-11 14:06:19,32.5
2024-07-11 14:06:22,32.5
2024-07-11 14:06:24,32.5
2024-07-11 14:06:26,32.5
2024-07-11 14:06:28,32.5
2024-07-11 14:06:30,32.5
2024-07-11 14:06:32,32.5
2024-07-11 14:06:34,32.5
2024-07-11 14:06:36,32.5
2024-07-11 14:06:38,32.5
2024-07-11 14:06:41,32.5
2024-07-11 14:06:43,32.5
2024-07-11 14:06:45,32.5
2024-07-11 14:06:47,32.5
2024-07-11 14:06:49,32.5
2024-07-11 14:06:51,32.5
2024-07-11 14:06:53,32.5
2024-07-11 14:06:55,32.6
2024-07-11 14:06:57,32.5
2024-07-11 14:06:59,32.5
2024-07-11 14:07:02,32.6
2024-07-11 14:07:04,32.5
2024-07-11 14:07:06,32.5
2024-07-11 14:07:08,32.5
2024-07-11 14:07:10,32.5
2024-07-11 14:07:12,32.5
2024-07-11 14:07:14,32.5
2024-07-11 14:07:16,32.5
2024-07-11 14:07:18,32.5
2024-07-11 14:07:20,32.5
2024-07-11 14:07:23,32.5
2024-07-11 14:07:25,32.5
2024-07-11 14:07:27,32.5
2024-07-11 14:07:29,32.5
2024-07-11 14:07:31,32.5
2024-07-11 14:07:33,32.5
2024-07-11 14:07:35,32.5
2024-07-11 14:07:37,32.4
2024-07-11 14:07:39,32.4
2024-07-11 14:07:42,32.4
2024-07-11 14:07:44,32.4
2024-07-11 14:07:46,32.4
2024-07-11 14:07:48,32.4
2024-07-11 14:07:50,32.4
2024-07-11 14:07:52,32.4
2024-07-11 14:07:54,32.5
2024-07-11 14:07:56,32.4
2024-07-11 14:07:58,32.5
2024-07-11 14:08:00,32.5
2024-07-11 14:08:03,32.5
2024-07-11 14:08:05,32.4
2024-07-11 14:08:07,32.4
2024-07-11 14:08:09,32.4
2024-07-11 14:08:11,32.4
2024-07-11 14:08:13,32.4
2024-07-11 14:08:15,32.4
2024-07-11 14:08:17,32.4
2024-07-11 14:08:19,32.4
2024-07-11 14:08:22,32.4
2024-07-11 14:08:24,32.4
2024-07-11 14:08:26,32.4
2024-07-11 14:08:28,32.4
2024-07-11 14:08:30,32.4
2024-07-11 14:08:32,32.4
2024-07-11 14:08:34,32.4
2024-07-11 14:08:36,32.4
2024-07-11 14:08:38,32.5
2024-07-11 14:08:40,32.4
2024-07-11 14:08:43,32.5
2024-07-11 14:08:45,32.5
2024-07-11 14:08:47,32.4
2024-07-11 14:08:49,32.4
2024-07-11 14:08:51,32.5
2024-07-11 14:08:53,32.4
2024-07-11 14:08:55,32.5
2024-07-11 14:08:57,32.5
2024-07-11 14:08:59,32.4
2024-07-11 14:09:01,32.4
2024-07-11 14:09:04,32.4
2024-07-11 14:09:06,32.5
2024-07-11 14:09:08,32.5
2024-07-11 14:09:10,32.5
2024-07-11 14:09:12,32.5
2024-07-11 14:09:14,32.5
2024-07-11 14:09:16,32.4
2024-07-11 14:09:18,32.5
2024-07-11 14:09:20,32.5
2024-07-11 14:09:23,32.4
2024-07-11 14:09:25,32.4
2024-07-11 14:09:27,32.4
2024-07-11 14:09:29,32.5
2024-07-11 14:09:31,32.4
2024-07-11 14:09:33,32.4
2024-07-11 14:09:35,32.4
2024-07-11 14:09:37,32.4
2024-07-11 14:09:39,32.4
2024-07-11 14:09:41,32.4
2024-07-11 14:09:44,32.4
2024-07-11 14:09:46,32.4
2024-07-11 14:09:48,32.4
2024-07-11 14:09:50,32.4
2024-07-11 14:09:52,32.4
2024-07-11 14:09:54,32.4
2024-07-11 14:09:56,32.4
2024-07-11 14:09:58,32.4
2024-07-11 14:10:00,32.4
2024-07-11 14:10:02,32.4
2024-07-11 14:10:05,32.4
2024-07-11 14:10:07,32.4
2024-07-11 14:10:09,32.4
2024-07-11 14:10:11,32.4
2024-07-11 14:10:13,32.4
2024-07-11 14:10:15,32.4
2024-07-11 14:10:17,32.4
2024-07-11 14:10:19,32.4
2024-07-11 14:10:21,32.4
2024-07-11 14:10:24,32.4
2024-07-11 14:10:26,32.4
2024-07-11 14:10:28,32.4
2024-07-11 14:10:30,32.4
2024-07-11 14:10:32,32.4
2024-07-11 14:10:34,32.4
2024-07-11 14:10:36,32.4
2024-07-11 14:10:38,32.4
2024-07-11 14:10:40,32.4
2024-07-11 14:10:42,32.4
2024-07-11 14:10:45,32.5
2024-07-11 14:10:47,32.4
2024-07-11 14:10:49,32.4
2024-07-11 14:10:51,32.4
2024-07-11 14:10:53,32.4
2024-07-11 14:10:55,32.4
2024-07-11 14:10:57,32.4
2024-07-11 14:10:59,32.4
2024-07-11 14:11:01,32.4
2024-07-11 14:11:04,32.4
2024-07-11 14:11:06,32.4
2024-07-11 14:11:08,32.4
2024-07-11 14:11:10,32.4
2024-07-11 14:11:12,32.4
2024-07-11 14:11:14,32.4
2024-07-11 14:11:16,32.4
2024-07-11 14:11:18,32.4
2024-07-11 14:11:20,32.4
2024-07-11 14:11:22,32.4
2024-07-11 14:11:25,32.4
2024-07-11 14:11:27,32.4
2024-07-11 14:11:29,32.4
2024-07-11 14:11:31,32.4
2024-07-11 14:11:33,32.4
2024-07-11 14:11:35,32.4
2024-07-11 14:11:37,32.4
2024-07-11 14:11:39,32.4
2024-07-11 14:11:41,32.4
2024-07-11 14:11:43,32.4
2024-07-11 14:11:46,32.4
2024-07-11 14:11:48,32.4
2024-07-11 14:11:50,32.4
2024-07-11 14:11:52,32.4
2024-07-11 14:11:54,32.4
2024-07-11 14:11:56,32.4
2024-07-11 14:11:58,32.4
2024-07-11 14:12:00,32.4
2024-07-11 14:12:02,32.4
2024-07-11 14:12:05,32.4
2024-07-11 14:12:07,32.4
2024-07-11 14:12:09,32.4
2024-07-11 14:12:11,32.4
2024-07-11 14:12:13,32.4
2024-07-11 14:12:15,32.4
2024-07-11 14:12:17,32.4
2024-07-11 14:12:19,32.4
2024-07-11 14:12:21,32.4
2024-07-11 14:12:23,32.4
2024-07-11 14:12:26,32.4
2024-07-11 14:12:28,32.4
2024-07-11 14:12:30,32.4
2024-07-11 14:12:32,32.4
2024-07-11 14:12:34,32.5
2024-07-11 14:12:36,32.5
2024-07-11 14:12:38,32.5
2024-07-11 14:12:40,32.4
2024-07-11 14:12:42,32.4
2024-07-11 14:12:44,32.4
2024-07-11 14:12:47,32.4
2024-07-11 14:12:49,32.5
2024-07-11 14:12:51,32.4
2024-07-11 14:12:53,32.4
2024-07-11 14:12:55,32.4
2024-07-11 14:12:57,32.4
2024-07-11 14:12:59,32.5
2024-07-11 14:13:01,32.5
2024-07-11 14:13:03,32.5
2024-07-11 14:13:06,32.5
2024-07-11 14:13:08,32.5
2024-07-11 14:13:10,32.5
2024-07-11 14:13:12,32.4
2024-07-11 14:13:14,32.5
2024-07-11 14:13:16,32.4
2024-07-11 14:13:18,32.4
2024-07-11 14:13:20,32.4
2024-07-11 14:13:22,32.4
2024-07-11 14:13:24,32.4
2024-07-11 14:13:27,32.4
2024-07-11 14:13:29,32.4
2024-07-11 14:13:31,32.4
2024-07-11 14:13:33,32.4
2024-07-11 14:13:35,32.4
2024-07-11 14:13:37,32.4
2024-07-11 14:13:39,32.4
2024-07-11 14:13:41,32.4
2024-07-11 14:13:43,32.4
2024-07-11 14:13:46,32.4
2024-07-11 14:13:48,32.4
2024-07-11 14:13:50,32.3
2024-07-11 14:13:52,32.3
2024-07-11 14:13:54,32.3
2024-07-11 14:13:56,32.3
2024-07-11 14:13:58,32.3
2024-07-11 14:14:00,32.3
2024-07-11 14:14:02,32.3
2024-07-11 14:14:04,32.3
2024-07-11 14:14:07,32.3
2024-07-11 14:14:09,32.3
2024-07-11 14:14:11,32.4
2024-07-11 14:14:13,32.4
2024-07-11 14:14:15,32.3
2024-07-11 14:14:17,32.3
2024-07-11 14:14:19,32.3
2024-07-11 14:14:21,32.3
2024-07-11 14:14:23,32.3
2024-07-11 14:14:25,32.3
2024-07-11 14:14:28,32.3
2024-07-11 14:14:30,32.3
2024-07-11 14:14:32,32.4
2024-07-11 14:14:34,32.4
2024-07-11 14:14:36,32.4
2024-07-11 14:14:38,32.4
2024-07-11 14:14:40,32.4
2024-07-11 14:14:42,32.4
2024-07-11 14:14:44,32.4
2024-07-11 14:14:47,32.4
2024-07-11 14:14:49,32.4
2024-07-11 14:14:51,32.4
2024-07-11 14:14:53,32.4
2024-07-11 14:14:55,32.4
2024-07-11 14:14:57,32.4
2024-07-11 14:14:59,32.4
2024-07-11 14:15:01,32.4
2024-07-11 14:15:03,32.4
2024-07-11 14:15:05,32.4
2024-07-11 14:15:08,32.4
2024-07-11 14:15:10,32.3
2024-07-11 14:15:12,32.4
2024-07-11 14:15:14,32.4
2024-07-11 14:15:16,32.4
2024-07-11 14:15:18,32.4
2024-07-11 14:15:20,32.4
2024-07-11 14:15:22,32.4
2024-07-11 14:15:24,32.4
2024-07-11 14:15:27,32.4
2024-07-11 14:15:29,32.4
2024-07-11 14:15:31,32.3
2024-07-11 14:15:33,32.3
2024-07-11 14:15:35,32.3
2024-07-11 14:15:37,32.4
2024-07-11 14:15:39,32.4
2024-07-11 14:15:41,32.3
2024-07-11 14:15:43,32.3
2024-07-11 14:15:45,32.3
2024-07-11 14:15:48,32.3
2024-07-11 14:15:50,32.3
2024-07-11 14:15:52,32.3
2024-07-11 14:15:54,32.3
2024-07-11 14:15:56,32.3
2024-07-11 14:15:58,32.3
2024-07-11 14:16:00,32.3
2024-07-11 14:16:02,32.3
2024-07-11 14:16:04,32.3
2024-07-11 14:16:06,32.3
2024-07-11 14:16:09,32.3
2024-07-11 14:16:11,32.3
2024-07-11 14:16:13,32.3
2024-07-11 14:16:15,32.3
2024-07-11 14:16:17,32.3
2024-07-11 14:16:19,32.3
2024-07-11 14:16:21,32.3
2024-07-11 14:16:23,32.3
2024-07-11 14:16:25,32.3
2024-07-11 14:16:28,32.3
2024-07-11 14:16:30,32.3
2024-07-11 14:16:32,32.3
2024-07-11 14:16:34,32.3
2024-07-11 14:16:36,32.3
2024-07-11 14:16:38,32.3
2024-07-11 14:16:40,32.3
2024-07-11 14:16:42,32.3
2024-07-11 14:16:44,32.3
2024-07-11 14:16:46,32.3
2024-07-11 14:16:49,32.3
2024-07-11 14:16:51,32.3
2024-07-11 14:16:53,32.3
2024-07-11 14:16:55,32.3
2024-07-11 14:16:57,32.3
2024-07-11 14:16:59,32.3
2024-07-11 14:17:01,32.3
2024-07-11 14:17:03,32.3
2024-07-11 14:17:05,32.3
2024-07-11 14:17:07,32.3
2024-07-11 14:17:10,32.3
2024-07-11 14:17:12,32.3
2024-07-11 14:17:14,32.3
2024-07-11 14:17:16,32.3
2024-07-11 14:17:18,32.3
2024-07-11 14:17:20,32.4
2024-07-11 14:17:22,32.4
2024-07-11 14:17:24,32.4
2024-07-11 14:17:26,32.4
2024-07-11 14:17:29,32.4
2024-07-11 14:17:31,32.4
2024-07-11 14:17:33,32.4
2024-07-11 14:17:35,32.4
2024-07-11 14:17:37,32.4
2024-07-11 14:17:39,32.4
2024-07-11 14:17:41,32.4
2024-07-11 14:17:43,32.4
2024-07-11 14:17:45,32.4
2024-07-11 14:17:47,32.4
2024-07-11 14:17:50,32.4
2024-07-11 14:17:52,32.4
2024-07-11 14:17:54,32.4
2024-07-11 14:17:56,32.4
2024-07-11 14:17:58,32.4
2024-07-11 14:18:00,32.4
2024-07-11 14:18:02,32.5
2024-07-11 14:18:04,32.5
2024-07-11 14:18:06,32.5
2024-07-11 14:18:09,32.5
2024-07-11 14:18:11,32.5
2024-07-11 14:18:13,32.5
2024-07-11 14:18:15,32.5
2024-07-11 14:18:17,32.5
2024-07-11 14:18:19,32.5
2024-07-11 14:18:21,32.5
2024-07-11 14:18:23,32.5
2024-07-11 14:18:25,32.5
2024-07-11 14:18:27,32.5
2024-07-11 14:18:30,32.5
2024-07-11 14:18:32,32.5
2024-07-11 14:18:34,32.6
2024-07-11 14:18:36,32.5
2024-07-11 14:18:38,32.6
2024-07-11 14:18:40,32.6
2024-07-11 14:18:42,32.6
2024-07-11 14:18:44,32.6
2024-07-11 14:18:46,32.6
2024-07-11 14:18:48,32.6
2024-07-11 14:18:51,32.6
2024-07-11 14:18:53,32.6
2024-07-11 14:18:55,32.6
2024-07-11 14:18:57,32.6
2024-07-11 14:18:59,32.6
2024-07-11 14:19:01,32.6
2024-07-11 14:19:03,32.6
2024-07-11 14:19:05,32.6
2024-07-11 14:19:07,32.7
2024-07-11 14:19:10,32.7
2024-07-11 14:19:12,32.6
2024-07-11 14:19:14,32.7
2024-07-11 14:19:16,32.7
2024-07-11 14:19:18,32.7
2024-07-11 14:19:20,32.7
2024-07-11 14:19:22,32.7
2024-07-11 14:19:24,32.7
2024-07-11 14:19:26,32.7
2024-07-11 14:19:28,32.7
2024-07-11 14:19:31,32.7
2024-07-11 14:19:33,32.7
2024-07-11 14:19:35,32.7
2024-07-11 14:19:37,32.7
2024-07-11 14:19:39,32.8
2024-07-11 14:19:41,32.7
2024-07-11 14:19:43,32.8
2024-07-11 14:19:45,32.8
2024-07-11 14:19:47,32.8
2024-07-11 14:19:50,32.8
2024-07-11 14:19:52,32.8
2024-07-11 14:19:54,32.8
2024-07-11 14:19:56,32.8
2024-07-11 14:19:58,32.8
2024-07-11 14:20:00,32.8
2024-07-11 14:20:02,32.8
