"Time","value"
2024-07-11 13:56:37,168
2024-07-11 13:56:39,168
2024-07-11 13:56:41,169
2024-07-11 13:56:43,169
2024-07-11 13:56:45,169
2024-07-11 13:56:47,169
2024-07-11 13:56:49,169
2024-07-11 13:56:51,169
2024-07-11 13:56:53,169
2024-07-11 13:56:55,169
2024-07-11 13:56:58,169
2024-07-11 13:57:00,168
2024-07-11 13:57:02,168
2024-07-11 13:57:04,168
2024-07-11 13:57:06,169
2024-07-11 13:57:08,170
2024-07-11 13:57:10,170
2024-07-11 13:57:12,169
2024-07-11 13:57:14,169
2024-07-11 13:57:17,169
2024-07-11 13:57:19,168
2024-07-11 13:57:21,168
2024-07-11 13:57:23,168
2024-07-11 13:57:25,170
2024-07-11 13:57:27,170
2024-07-11 13:57:29,170
2024-07-11 13:57:31,169
2024-07-11 13:57:33,169
2024-07-11 13:57:35,169
2024-07-11 13:57:38,169
2024-07-11 13:57:40,170
2024-07-11 13:57:42,170
2024-07-11 13:57:44,170
2024-07-11 13:57:46,171
2024-07-11 13:57:48,171
2024-07-11 13:57:50,171
2024-07-11 13:57:52,171
2024-07-11 13:57:54,172
2024-07-11 13:57:56,173
2024-07-11 13:57:59,173
2024-07-11 13:58:01,173
2024-07-11 13:58:03,172
2024-07-11 13:58:05,173
2024-07-11 13:58:07,172
2024-07-11 13:58:09,176
2024-07-11 13:58:11,179
2024-07-11 13:58:13,177
2024-07-11 13:58:15,178
2024-07-11 13:58:18,177
2024-07-11 13:58:20,177
2024-07-11 13:58:22,177
2024-07-11 13:58:24,177
2024-07-11 13:58:26,177
2024-07-11 13:58:28,178
2024-07-11 13:58:30,177
2024-07-11 13:58:32,178
2024-07-11 13:58:34,178
2024-07-11 13:58:36,177
2024-07-11 13:58:39,177
2024-07-11 13:58:41,178
2024-07-11 13:58:43,178
2024-07-11 13:58:45,178
2024-07-11 13:58:47,179
2024-07-11 13:58:49,179
2024-07-11 13:58:51,178
2024-07-11 13:58:53,179
2024-07-11 13:58:55,179
2024-07-11 13:58:57,179
2024-07-11 13:59:00,179
2024-07-11 13:59:02,178
2024-07-11 13:59:04,178
2024-07-11 13:59:06,179
2024-07-11 13:59:08,179
2024-07-11 13:59:10,179
2024-07-11 13:59:12,179
2024-07-11 13:59:15,179
2024-07-11 13:59:17,180
2024-07-11 13:59:19,179
2024-07-11 13:59:21,179
2024-07-11 13:59:23,179
2024-07-11 13:59:25,180
2024-07-11 13:59:27,179
2024-07-11 13:59:29,180
2024-07-11 13:59:31,180
2024-07-11 13:59:34,179
2024-07-11 13:59:36,179
2024-07-11 13:59:38,179
2024-07-11 13:59:40,179
2024-07-11 13:59:42,179
2024-07-11 13:59:44,178
2024-07-11 13:59:46,179
2024-07-11 13:59:48,178
2024-07-11 13:59:50,178
2024-07-11 13:59:52,178
2024-07-11 13:59:55,178
2024-07-11 13:59:57,178
2024-07-11 13:59:59,178
2024-07-11 14:00:01,179
2024-07-11 14:00:03,179
2024-07-11 14:00:05,178
2024-07-11 14:00:07,179
2024-07-11 14:00:09,179
2024-07-11 14:00:11,179
2024-07-11 14:00:13,179
2024-07-11 14:00:16,179
2024-07-11 14:00:18,179
2024-07-11 14:00:20,179
2024-07-11 14:00:22,179
2024-07-11 14:00:24,178
2024-07-11 14:00:26,178
2024-07-11 14:00:28,178
2024-07-11 14:00:30,179
2024-07-11 14:00:32,179
2024-07-11 14:00:35,179
2024-07-11 14:00:37,179
2024-07-11 14:00:39,180
2024-07-11 14:00:41,179
2024-07-11 14:00:43,180
2024-07-11 14:00:45,180
2024-07-11 14:00:47,180
2024-07-11 14:00:49,178
2024-07-11 14:00:51,178
2024-07-11 14:00:53,178
2024-07-11 14:00:56,177
2024-07-11 14:00:58,177
2024-07-11 14:01:00,177
2024-07-11 14:01:02,177
2024-07-11 14:01:04,177
2024-07-11 14:01:06,178
2024-07-11 14:01:08,178
2024-07-11 14:01:10,178
2024-07-11 14:01:12,178
2024-07-11 14:01:14,178
2024-07-11 14:01:17,178
2024-07-11 14:01:19,178
2024-07-11 14:01:21,178
2024-07-11 14:01:23,177
2024-07-11 14:01:25,177
2024-07-11 14:01:27,177
2024-07-11 14:01:29,177
2024-07-11 14:01:31,177
2024-07-11 14:01:33,176
2024-07-11 14:01:36,177
2024-07-11 14:01:38,176
2024-07-11 14:01:40,176
2024-07-11 14:01:42,176
2024-07-11 14:01:44,176
2024-07-11 14:01:46,176
2024-07-11 14:01:48,176
2024-07-11 14:01:50,177
2024-07-11 14:01:52,177
2024-07-11 14:01:54,176
2024-07-11 14:01:57,177
2024-07-11 14:01:59,176
2024-07-11 14:02:01,176
2024-07-11 14:02:03,176
2024-07-11 14:02:05,176
2024-07-11 14:02:07,177
2024-07-11 14:02:09,179
2024-07-11 14:02:11,179
2024-07-11 14:02:13,179
2024-07-11 14:02:16,180
2024-07-11 14:02:18,180
2024-07-11 14:02:20,179
2024-07-11 14:02:22,180
2024-07-11 14:02:24,180
2024-07-11 14:02:26,179
2024-07-11 14:02:28,180
2024-07-11 14:02:30,180
2024-07-11 14:02:32,180
2024-07-11 14:02:34,180
2024-07-11 14:02:37,180
2024-07-11 14:02:39,181
2024-07-11 14:02:41,182
2024-07-11 14:02:43,185
2024-07-11 14:02:45,184
2024-07-11 14:02:47,184
2024-07-11 14:02:49,185
2024-07-11 14:02:51,184
2024-07-11 14:02:53,186
2024-07-11 14:02:55,186
2024-07-11 14:02:58,186
2024-07-11 14:03:00,186
2024-07-11 14:03:02,184
2024-07-11 14:03:04,185
2024-07-11 14:03:06,184
2024-07-11 14:03:08,183
2024-07-11 14:03:10,184
2024-07-11 14:03:12,182
2024-07-11 14:03:14,182
2024-07-11 14:03:17,182
2024-07-11 14:03:19,182
2024-07-11 14:03:21,183
2024-07-11 14:03:23,183
2024-07-11 14:03:25,183
2024-07-11 14:03:27,184
2024-07-11 14:03:29,183
2024-07-11 14:03:31,183
2024-07-11 14:03:33,177
2024-07-11 14:03:35,176
2024-07-11 14:03:38,176
2024-07-11 14:03:40,176
2024-07-11 14:03:42,176
2024-07-11 14:03:44,176
2024-07-11 14:03:46,176
2024-07-11 14:03:48,175
2024-07-11 14:03:50,176
2024-07-11 14:03:52,176
2024-07-11 14:03:54,177
2024-07-11 14:03:57,178
2024-07-11 14:03:59,178
2024-07-11 14:04:01,178
2024-07-11 14:04:03,177
2024-07-11 14:04:05,177
2024-07-11 14:04:07,177
2024-07-11 14:04:09,176
2024-07-11 14:04:11,176
2024-07-11 14:04:13,175
2024-07-11 14:04:15,175
2024-07-11 14:04:18,174
2024-07-11 14:04:20,176
2024-07-11 14:04:22,176
2024-07-11 14:04:24,175
2024-07-11 14:04:26,175
2024-07-11 14:04:28,175
2024-07-11 14:04:30,176
2024-07-11 14:04:32,175
2024-07-11 14:04:34,175
2024-07-11 14:04:36,175
2024-07-11 14:04:39,175
2024-07-11 14:04:41,174
2024-07-11 14:04:43,174
2024-07-11 14:04:45,174
2024-07-11 14:04:47,174
2024-07-11 14:04:49,174
2024-07-11 14:04:51,174
2024-07-11 14:04:53,174
2024-07-11 14:04:55,174
2024-07-11 14:04:58,174
2024-07-11 14:05:00,174
2024-07-11 14:05:02,175
2024-07-11 14:05:04,175
2024-07-11 14:05:06,174
2024-07-11 14:05:08,174
2024-07-11 14:05:10,174
2024-07-11 14:05:12,174
2024-07-11 14:05:14,174
2024-07-11 14:05:16,174
2024-07-11 14:05:19,174
2024-07-11 14:05:21,173
2024-07-11 14:05:23,173
2024-07-11 14:05:25,173
2024-07-11 14:05:27,173
2024-07-11 14:05:29,172
2024-07-11 14:05:31,172
2024-07-11 14:05:33,171
2024-07-11 14:05:35,172
2024-07-11 14:05:37,172
2024-07-11 14:05:40,172
2024-07-11 14:05:42,172
2024-07-11 14:05:44,172
2024-07-11 14:05:46,173
2024-07-11 14:05:48,172
2024-07-11 14:05:50,172
2024-07-11 14:05:52,171
2024-07-11 14:05:54,171
2024-07-11 14:05:56,171
2024-07-11 14:05:59,171
2024-07-11 14:06:01,171
2024-07-11 14:06:03,171
2024-07-11 14:06:05,171
2024-07-11 14:06:07,172
2024-07-11 14:06:09,173
2024-07-11 14:06:11,173
2024-07-11 14:06:13,173
2024-07-11 14:06:15,174
2024-07-11 14:06:17,175
2024-07-11 14:06:20,176
2024-07-11 14:06:22,178
2024-07-11 14:06:24,177
2024-07-11 14:06:26,177
2024-07-11 14:06:28,176
2024-07-11 14:06:30,178
2024-07-11 14:06:32,177
2024-07-11 14:06:34,180
2024-07-11 14:06:36,179
2024-07-11 14:06:39,178
2024-07-11 14:06:41,178
2024-07-11 14:06:43,180
2024-07-11 14:06:45,179
2024-07-11 14:06:47,178
2024-07-11 14:06:49,178
2024-07-11 14:06:51,178
2024-07-11 14:06:53,180
2024-07-11 14:06:55,180
2024-07-11 14:06:57,180
2024-07-11 14:07:00,180
2024-07-11 14:07:02,180
2024-07-11 14:07:04,179
2024-07-11 14:07:06,180
2024-07-11 14:07:08,180
2024-07-11 14:07:10,180
2024-07-11 14:07:12,180
2024-07-11 14:07:14,180
2024-07-11 14:07:16,181
2024-07-11 14:07:18,180
2024-07-11 14:07:21,180
2024-07-11 14:07:23,179
2024-07-11 14:07:25,179
2024-07-11 14:07:27,180
2024-07-11 14:07:29,177
2024-07-11 14:07:31,177
2024-07-11 14:07:33,176
2024-07-11 14:07:35,176
2024-07-11 14:07:37,176
2024-07-11 14:07:40,176
2024-07-11 14:07:42,176
2024-07-11 14:07:44,176
2024-07-11 14:07:46,176
2024-07-11 14:07:48,176
2024-07-11 14:07:50,177
2024-07-11 14:07:52,177
2024-07-11 14:07:54,177
2024-07-11 14:07:56,177
2024-07-11 14:07:58,177
2024-07-11 14:08:01,178
2024-07-11 14:08:03,178
2024-07-11 14:08:05,178
2024-07-11 14:08:07,177
2024-07-11 14:08:09,176
2024-07-11 14:08:11,177
2024-07-11 14:08:13,178
2024-07-11 14:08:15,179
2024-07-11 14:08:17,179
2024-07-11 14:08:19,168
2024-07-11 14:08:22,169
2024-07-11 14:08:24,168
2024-07-11 14:08:26,168
2024-07-11 14:08:28,168
2024-07-11 14:08:30,167
2024-07-11 14:08:32,167
2024-07-11 14:08:34,167
2024-07-11 14:08:36,167
2024-07-11 14:08:38,166
2024-07-11 14:08:41,166
2024-07-11 14:08:43,165
2024-07-11 14:08:45,165
2024-07-11 14:08:47,165
2024-07-11 14:08:49,165
2024-07-11 14:08:51,165
2024-07-11 14:08:53,165
2024-07-11 14:08:55,164
2024-07-11 14:08:57,164
2024-07-11 14:08:59,165
2024-07-11 14:09:02,165
2024-07-11 14:09:04,165
2024-07-11 14:09:06,165
2024-07-11 14:09:08,164
2024-07-11 14:09:10,164
2024-07-11 14:09:12,164
2024-07-11 14:09:14,163
2024-07-11 14:09:16,164
2024-07-11 14:09:18,163
2024-07-11 14:09:21,163
2024-07-11 14:09:23,164
2024-07-11 14:09:25,163
2024-07-11 14:09:27,164
2024-07-11 14:09:29,164
2024-07-11 14:09:31,164
2024-07-11 14:09:33,164
2024-07-11 14:09:35,164
2024-07-11 14:09:37,164
2024-07-11 14:09:39,164
2024-07-11 14:09:42,164
2024-07-11 14:09:44,163
2024-07-11 14:09:46,163
2024-07-11 14:09:48,163
2024-07-11 14:09:50,163
2024-07-11 14:09:52,163
2024-07-11 14:09:54,163
2024-07-11 14:09:56,164
2024-07-11 14:09:58,164
2024-07-11 14:10:00,164
2024-07-11 14:10:03,164
2024-07-11 14:10:05,164
2024-07-11 14:10:07,164
2024-07-11 14:10:09,165
2024-07-11 14:10:11,164
2024-07-11 14:10:13,165
2024-07-11 14:10:15,165
2024-07-11 14:10:17,164
2024-07-11 14:10:19,163
2024-07-11 14:10:22,164
2024-07-11 14:10:24,163
2024-07-11 14:10:26,163
2024-07-11 14:10:28,163
2024-07-11 14:10:30,163
2024-07-11 14:10:32,164
2024-07-11 14:10:34,163
2024-07-11 14:10:36,164
2024-07-11 14:10:38,164
2024-07-11 14:10:40,163
2024-07-11 14:10:43,164
2024-07-11 14:10:45,163
2024-07-11 14:10:47,163
2024-07-11 14:10:49,163
2024-07-11 14:10:51,163
2024-07-11 14:10:53,163
2024-07-11 14:10:55,163
2024-07-11 14:10:57,163
2024-07-11 14:10:59,163
2024-07-11 14:11:01,163
2024-07-11 14:11:04,163
2024-07-11 14:11:06,163
2024-07-11 14:11:08,163
2024-07-11 14:11:10,163
2024-07-11 14:11:12,163
2024-07-11 14:11:14,162
2024-07-11 14:11:16,162
2024-07-11 14:11:18,162
2024-07-11 14:11:20,163
2024-07-11 14:11:23,162
2024-07-11 14:11:25,162
2024-07-11 14:11:27,162
2024-07-11 14:11:29,162
2024-07-11 14:11:31,162
2024-07-11 14:11:33,162
2024-07-11 14:11:35,162
2024-07-11 14:11:37,163
2024-07-11 14:11:39,163
2024-07-11 14:11:41,163
2024-07-11 14:11:44,163
2024-07-11 14:11:46,163
2024-07-11 14:11:48,163
2024-07-11 14:11:50,163
2024-07-11 14:11:52,163
2024-07-11 14:11:54,163
2024-07-11 14:11:56,163
2024-07-11 14:11:58,162
2024-07-11 14:12:00,163
2024-07-11 14:12:03,163
2024-07-11 14:12:05,163
2024-07-11 14:12:07,163
2024-07-11 14:12:09,163
2024-07-11 14:12:11,163
2024-07-11 14:12:13,163
2024-07-11 14:12:15,163
2024-07-11 14:12:17,163
2024-07-11 14:12:19,162
2024-07-11 14:12:21,162
2024-07-11 14:12:24,163
2024-07-11 14:12:26,163
2024-07-11 14:12:28,163
2024-07-11 14:12:30,163
2024-07-11 14:12:32,162
2024-07-11 14:12:34,162
2024-07-11 14:12:36,162
2024-07-11 14:12:38,161
2024-07-11 14:12:40,161
2024-07-11 14:12:42,161
2024-07-11 14:12:45,161
2024-07-11 14:12:47,161
2024-07-11 14:12:49,162
2024-07-11 14:12:51,163
2024-07-11 14:12:53,162
2024-07-11 14:12:55,163
2024-07-11 14:12:57,163
2024-07-11 14:12:59,163
2024-07-11 14:13:01,162
2024-07-11 14:13:04,162
2024-07-11 14:13:06,161
2024-07-11 14:13:08,161
2024-07-11 14:13:10,161
2024-07-11 14:13:12,161
2024-07-11 14:13:14,161
2024-07-11 14:13:16,161
2024-07-11 14:13:18,161
2024-07-11 14:13:20,161
2024-07-11 14:13:22,161
2024-07-11 14:13:25,161
2024-07-11 14:13:27,161
2024-07-11 14:13:29,161
2024-07-11 14:13:31,161
2024-07-11 14:13:33,161
2024-07-11 14:13:35,161
2024-07-11 14:13:37,160
2024-07-11 14:13:39,160
2024-07-11 14:13:41,161
2024-07-11 14:13:44,160
2024-07-11 14:13:46,161
2024-07-11 14:13:48,161
2024-07-11 14:13:50,161
2024-07-11 14:13:52,161
2024-07-11 14:13:54,161
2024-07-11 14:13:56,161
2024-07-11 14:13:58,162
2024-07-11 14:14:00,162
2024-07-11 14:14:02,162
2024-07-11 14:14:05,168
2024-07-11 14:14:07,172
2024-07-11 14:14:09,177
2024-07-11 14:14:11,170
2024-07-11 14:14:13,168
2024-07-11 14:14:15,176
2024-07-11 14:14:17,174
2024-07-11 14:14:19,176
2024-07-11 14:14:21,175
2024-07-11 14:14:23,175
2024-07-11 14:14:26,176
2024-07-11 14:14:28,170
2024-07-11 14:14:30,167
2024-07-11 14:14:32,171
2024-07-11 14:14:34,171
2024-07-11 14:14:36,170
2024-07-11 14:14:38,166
2024-07-11 14:14:40,169
2024-07-11 14:14:42,165
2024-07-11 14:14:45,163
2024-07-11 14:14:47,163
2024-07-11 14:14:49,163
2024-07-11 14:14:51,164
2024-07-11 14:14:53,164
2024-07-11 14:14:55,164
2024-07-11 14:14:57,164
2024-07-11 14:14:59,164
2024-07-11 14:15:01,175
2024-07-11 14:15:03,172
2024-07-11 14:15:06,170
2024-07-11 14:15:08,174
2024-07-11 14:15:10,166
2024-07-11 14:15:12,175
2024-07-11 14:15:14,167
2024-07-11 14:15:16,168
2024-07-11 14:15:18,167
2024-07-11 14:15:20,168
2024-07-11 14:15:22,167
2024-07-11 14:15:24,168
2024-07-11 14:15:27,168
2024-07-11 14:15:29,168
2024-07-11 14:15:31,167
2024-07-11 14:15:33,168
2024-07-11 14:15:35,167
2024-07-11 14:15:37,166
2024-07-11 14:15:39,165
2024-07-11 14:15:41,165
2024-07-11 14:15:43,165
2024-07-11 14:15:46,165
2024-07-11 14:15:48,165
2024-07-11 14:15:50,165
2024-07-11 14:15:52,165
2024-07-11 14:15:54,165
2024-07-11 14:15:56,166
2024-07-11 14:15:58,165
2024-07-11 14:16:00,165
2024-07-11 14:16:02,165
2024-07-11 14:16:04,165
2024-07-11 14:16:07,165
2024-07-11 14:16:09,166
2024-07-11 14:16:11,166
2024-07-11 14:16:13,166
2024-07-11 14:16:15,166
2024-07-11 14:16:17,166
2024-07-11 14:16:19,166
2024-07-11 14:16:21,166
2024-07-11 14:16:23,166
2024-07-11 14:16:26,166
2024-07-11 14:16:28,166
2024-07-11 14:16:30,166
2024-07-11 14:16:32,166
2024-07-11 14:16:34,166
2024-07-11 14:16:36,165
2024-07-11 14:16:38,165
2024-07-11 14:16:40,165
2024-07-11 14:16:42,165
2024-07-11 14:16:44,165
2024-07-11 14:16:47,165
2024-07-11 14:16:49,165
2024-07-11 14:16:51,165
2024-07-11 14:16:53,165
2024-07-11 14:16:55,165
2024-07-11 14:16:57,166
2024-07-11 14:16:59,166
2024-07-11 14:17:01,166
2024-07-11 14:17:03,166
2024-07-11 14:17:05,166
2024-07-11 14:17:08,166
2024-07-11 14:17:10,166
2024-07-11 14:17:12,166
2024-07-11 14:17:14,166
2024-07-11 14:17:16,166
2024-07-11 14:17:18,166
2024-07-11 14:17:20,165
2024-07-11 14:17:22,166
2024-07-11 14:17:24,165
2024-07-11 14:17:27,166
2024-07-11 14:17:29,166
2024-07-11 14:17:31,165
2024-07-11 14:17:33,166
2024-07-11 14:17:35,165
2024-07-11 14:17:37,166
2024-07-11 14:17:39,166
2024-07-11 14:17:41,166
2024-07-11 14:17:43,167
2024-07-11 14:17:45,167
2024-07-11 14:17:48,167
2024-07-11 14:17:50,167
2024-07-11 14:17:52,167
2024-07-11 14:17:54,167
2024-07-11 14:17:56,168
2024-07-11 14:17:58,167
2024-07-11 14:18:00,167
2024-07-11 14:18:02,167
2024-07-11 14:18:04,167
2024-07-11 14:18:07,167
2024-07-11 14:18:09,167
2024-07-11 14:18:11,167
2024-07-11 14:18:13,166
2024-07-11 14:18:15,170
2024-07-11 14:18:17,172
2024-07-11 14:18:19,172
2024-07-11 14:18:21,171
2024-07-11 14:18:23,169
2024-07-11 14:18:25,171
2024-07-11 14:18:28,172
2024-07-11 14:18:30,172
2024-07-11 14:18:32,173
2024-07-11 14:18:34,171
2024-07-11 14:18:36,171
2024-07-11 14:18:38,171
2024-07-11 14:18:40,171
2024-07-11 14:18:42,172
2024-07-11 14:18:44,170
2024-07-11 14:18:46,171
2024-07-11 14:18:49,171
2024-07-11 14:18:51,172
2024-07-11 14:18:53,172
2024-07-11 14:18:55,173
2024-07-11 14:18:57,174
2024-07-11 14:18:59,174
2024-07-11 14:19:01,173
2024-07-11 14:19:03,173
2024-07-11 14:19:05,173
2024-07-11 14:19:08,173
2024-07-11 14:19:10,177
2024-07-11 14:19:12,177
2024-07-11 14:19:14,174
2024-07-11 14:19:16,176
2024-07-11 14:19:18,177
2024-07-11 14:19:20,177
2024-07-11 14:19:22,177
2024-07-11 14:19:24,178
2024-07-11 14:19:26,180
2024-07-11 14:19:29,180
2024-07-11 14:19:31,179
2024-07-11 14:19:33,179
2024-07-11 14:19:35,181
2024-07-11 14:19:37,182
2024-07-11 14:19:39,185
2024-07-11 14:19:41,185
2024-07-11 14:19:43,186
2024-07-11 14:19:45,185
2024-07-11 14:19:47,181
2024-07-11 14:19:50,181
2024-07-11 14:19:52,180
2024-07-11 14:19:54,180
2024-07-11 14:19:56,181
2024-07-11 14:19:58,179
2024-07-11 14:20:00,180
2024-07-11 14:20:02,179
2024-07-11 14:20:04,179
2024-07-11 14:20:06,178
2024-07-11 14:20:09,179
2024-07-11 14:20:11,178
2024-07-11 14:20:13,179
2024-07-11 14:20:15,180
2024-07-11 14:20:17,181
2024-07-11 14:20:19,180
2024-07-11 14:20:21,181
2024-07-11 14:20:23,180
2024-07-11 14:20:25,180
2024-07-11 14:20:27,181
2024-07-11 14:20:30,180
2024-07-11 14:20:32,181
2024-07-11 14:20:34,180
2024-07-11 14:20:36,177
2024-07-11 14:20:38,178
2024-07-11 14:20:40,178
2024-07-11 14:20:42,178
2024-07-11 14:20:44,178
2024-07-11 14:20:46,178
2024-07-11 14:20:49,177
2024-07-11 14:20:51,178
2024-07-11 14:20:53,178
2024-07-11 14:20:55,178
2024-07-11 14:20:57,177
2024-07-11 14:20:59,178
2024-07-11 14:21:01,178
2024-07-11 14:21:03,179
2024-07-11 14:21:05,179
2024-07-11 14:21:07,180
2024-07-11 14:21:10,179
2024-07-11 14:21:12,180
2024-07-11 14:21:14,179
2024-07-11 14:21:16,179
2024-07-11 14:21:18,177
2024-07-11 14:21:20,176
2024-07-11 14:21:22,176
2024-07-11 14:21:24,176
2024-07-11 14:21:26,176
2024-07-11 14:21:28,176
2024-07-11 14:21:31,175
2024-07-11 14:21:33,175
2024-07-11 14:21:35,175
2024-07-11 14:21:37,175
2024-07-11 14:21:39,176
2024-07-11 14:21:41,177
2024-07-11 14:21:43,177
2024-07-11 14:21:45,177
2024-07-11 14:21:47,178
2024-07-11 14:21:50,177
2024-07-11 14:21:52,178
2024-07-11 14:21:54,177
2024-07-11 14:21:56,179
2024-07-11 14:21:58,180
2024-07-11 14:22:00,177
2024-07-11 14:22:02,177
2024-07-11 14:22:04,177
2024-07-11 14:22:06,178
2024-07-11 14:22:08,179
2024-07-11 14:22:11,177
2024-07-11 14:22:13,178
2024-07-11 14:22:15,180
2024-07-11 14:22:17,176
2024-07-11 14:22:19,177
2024-07-11 14:22:21,177
2024-07-11 14:22:23,177
2024-07-11 14:22:25,174
2024-07-11 14:22:27,180
2024-07-11 14:22:32,184
2024-07-11 14:22:36,180
2024-07-11 14:22:40,185
2024-07-11 14:22:44,175
2024-07-11 14:22:48,175
2024-07-11 14:22:52,177
2024-07-11 14:22:56,178
2024-07-11 14:23:00,176
2024-07-11 14:23:05,176
2024-07-11 14:23:09,174
2024-07-11 14:23:11,174
2024-07-11 14:23:29,85
2024-07-11 14:23:31,120
2024-07-11 14:23:33,154
2024-07-11 14:23:36,174
2024-07-11 14:23:58,62
2024-07-11 14:24:00,88
2024-07-11 14:24:02,134
2024-07-11 14:24:05,175
2024-07-11 14:24:07,198
2024-07-11 14:24:09,206
2024-07-11 14:24:11,208
2024-07-11 14:24:13,206
2024-07-11 14:24:15,204
2024-07-11 14:24:17,201
2024-07-11 14:24:19,198
2024-07-11 14:24:21,195
2024-07-11 14:24:23,187
2024-07-11 14:24:28,185
2024-07-11 14:24:32,182
2024-07-11 14:24:34,179
2024-07-11 14:24:36,178
2024-07-11 14:24:38,176
2024-07-11 14:24:40,175
2024-07-11 14:24:42,174
2024-07-11 14:24:44,173
2024-07-11 14:24:46,173
2024-07-11 14:24:49,173
2024-07-11 14:24:51,173
2024-07-11 14:24:53,171
2024-07-11 14:24:55,172
